415	DOWNREGULATOR	*	Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits << p22(phox) >> and NOX4, which were prevented by [[ resveratrol ]].
416	DOWNREGULATOR	*	Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and << NOX4 >>, which were prevented by [[ resveratrol ]].
417	INDIRECT-DOWNREGULATOR	*	Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced << NADPH oxidase >> activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by [[ resveratrol ]].
418	INDIRECT-DOWNREGULATOR	*	Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits << p22(phox) >> and NOX4, which were prevented by [[ resveratrol ]].
419	INDIRECT-DOWNREGULATOR	*	Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and << NOX4 >>, which were prevented by [[ resveratrol ]].
420	PRODUCT-OF	*	Inhibition of << SIRT1 >> significantly increased vascular [[ superoxide ]] production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by resveratrol.
421	ACTIVATOR	*	Peroxisome proliferator-activated receptor-α (PPARα) activation mimicked the effects of << resveratrol >> while PPARα inhibition prevented the effects of this [[ SIRT1 ]] activator.
422	ACTIVATOR	*	SIRT1 co-precipitated with PPARα and << nicotinamide >> increased the acetylation of the PPARα coactivator [[ PGC-1α ]], which was suppressed by resveratrol.
423	INHIBITOR	*	SIRT1 co-precipitated with PPARα and nicotinamide increased the acetylation of the PPARα coactivator << PGC-1α >>, which was suppressed by [[ resveratrol ]].
424	ACTIVATOR	*	<< EROD >> activity induction in peripheral blood lymphocytes, liver and brain tissues of rats orally exposed to [[ polycyclic aromatic hydrocarbons ]].
425	ACTIVATOR	*	Little is known in terms of multi-matrix << cytochrome P450 >> activity induction under repeated oral exposure to planar [[ halogenated and polycyclic aromatic hydrocarbons ]] (PHH, PAH).
426	ACTIVATOR	*	Little is known in terms of multi-matrix << cytochrome P450 >> activity induction under repeated oral exposure to planar halogenated and polycyclic aromatic hydrocarbons (PHH, [[ PAH ]]).
427	INDIRECT-UPREGULATOR	*	Repression of farnesyltransferase (FNTA) by siRNA and the enzyme inhibitor << manumycin A >> caused elevation of [[ ApoA-I ]] secretion from hepatocytes and from transgenic mice expressing hApoA-I and cholesterol ester transfer protein transgenes.
428	INDIRECT-UPREGULATOR	*	Repression of farnesyltransferase (FNTA) by siRNA and the enzyme inhibitor << manumycin A >> caused elevation of ApoA-I secretion from hepatocytes and from transgenic mice expressing [[ hApoA-I ]] and cholesterol ester transfer protein transgenes.
429	INHIBITOR	*	Repression of << farnesyltransferase >> (FNTA) by siRNA and the enzyme inhibitor [[ manumycin A ]] caused elevation of ApoA-I secretion from hepatocytes and from transgenic mice expressing hApoA-I and cholesterol ester transfer protein transgenes.
430	INHIBITOR	*	Repression of farnesyltransferase (<< FNTA >>) by siRNA and the enzyme inhibitor [[ manumycin A ]] caused elevation of ApoA-I secretion from hepatocytes and from transgenic mice expressing hApoA-I and cholesterol ester transfer protein transgenes.
431	PRODUCT-OF	*	<< Estrogens >> are biosynthesised from androgens by the [[ CYP450 ]] enzyme complex called aromatase.
432	PRODUCT-OF	*	<< Estrogens >> are biosynthesised from androgens by the CYP450 enzyme complex called [[ aromatase ]].
433	SUBSTRATE	*	Estrogens are biosynthesised from << androgens >> by the CYP450 enzyme complex called [[ aromatase ]].
434	PRODUCT-OF	*	In breast cancer, intratumoural << aromatase >> is the source for local [[ estrogen ]] production in the tissue.
435	INHIBITOR	*	The potent and selective third-generation << aromatase >> inhibitors anastrozole, [[ letrozole ]] and exemestane were introduced to the market as endocrine therapy in postmenopausal patients failing anti-estrogen therapy alone, or multiple hormonal therapies.
436	INHIBITOR	*	The potent and selective third-generation << aromatase >> inhibitors [[ anastrozole ]], letrozole and exemestane were introduced to the market as endocrine therapy in postmenopausal patients failing anti-estrogen therapy alone, or multiple hormonal therapies.
437	INHIBITOR	*	<< Anastrozole >> and letrozole are both non-steroidal [[ aromatase ]] inhibitors that compete with the substrate for binding to the enzyme active site.
438	INHIBITOR	*	Anastrozole and << letrozole >> are both non-steroidal [[ aromatase ]] inhibitors that compete with the substrate for binding to the enzyme active site.
439	INHIBITOR	*	Identification and synthesis of << N-(thiophen-2-yl) benzamide >> derivatives as [[ BRAF ]](V600E) inhibitors.
440	INHIBITOR	*	Identification and synthesis of << N-(thiophen-2-yl) benzamide >> derivatives as BRAF([[ V600E ]]) inhibitors.
441	INHIBITOR	*	In this study, we employed virtual screening and chemical synthesis to identify a series of << N-(thiophen-2-yl) benzamide >> derivatives as potent [[ BRAF ]](V600E) inhibitors.
442	INHIBITOR	*	In this study, we employed virtual screening and chemical synthesis to identify a series of << N-(thiophen-2-yl) benzamide >> derivatives as potent BRAF([[ V600E ]]) inhibitors.
443	ACTIVATOR	*	Exposure of cells to 4mM << NaF >> for 24h induced [[ caspase-3 ]] activation, ultrastructural alterations, and resulted in the translocation of Bax to the mitochondria and the release of cytochrome c from the mitochondrial inter-membrane space into the cytosol, indicating that fluoride-mediated apoptosis is mitochondria-dependent.
444	ACTIVATOR	*	<< Fluoride >> treatment also increased phosphorylation of [[ JNK ]] and ERK, but not p38, and apoptosis induced by fluoride was notably or partly suppressed by treatment with JNK or ERK inhibitors, respectively.
445	ACTIVATOR	*	<< Fluoride >> treatment also increased phosphorylation of JNK and [[ ERK ]], but not p38, and apoptosis induced by fluoride was notably or partly suppressed by treatment with JNK or ERK inhibitors, respectively.
446	INHIBITOR	*	Furthermore, the << Panx1 >> channel blockers [[ carbenoxolone ]] and Probenecid were less effective in inhibiting Panx1 currents when Kvbeta3 was co-expressed.
447	INHIBITOR	*	Furthermore, the << Panx1 >> channel blockers carbenoxolone and [[ Probenecid ]] were less effective in inhibiting Panx1 currents when Kvbeta3 was co-expressed.
448	INHIBITOR	*	<< (-)-6-(7-Methoxy-2-(trifluoromethyl)pyrazolo[1,5-a]pyridin-4-yl)-5-methyl-4,5-dihydropyridazin-3(2H)-one >> (KCA-1490) exhibits moderate dual [[ PDE3/4 ]]-inhibitory activity and promises as a combined bronchodilatory/anti-inflammatory agent.
449	INHIBITOR	*	(-)-6-(7-Methoxy-2-(trifluoromethyl)pyrazolo[1,5-a]pyridin-4-yl)-5-methyl-4,5-dihydropyridazin-3(2H)-one (<< KCA-1490 >>) exhibits moderate dual [[ PDE3/4 ]]-inhibitory activity and promises as a combined bronchodilatory/anti-inflammatory agent.
450	INHIBITOR	*	<< N >>-alkylation of the pyridazinone ring markedly enhances potency against [[ PDE4 ]] but suppresses PDE3 inhibition.
451	INHIBITOR	*	<< N >>-alkylation of the pyridazinone ring markedly enhances potency against PDE4 but suppresses [[ PDE3 ]] inhibition.
452	INHIBITOR	*	N-alkylation of the << pyridazinone >> ring markedly enhances potency against [[ PDE4 ]] but suppresses PDE3 inhibition.
453	INHIBITOR	*	N-alkylation of the << pyridazinone >> ring markedly enhances potency against PDE4 but suppresses [[ PDE3 ]] inhibition.
454	INHIBITOR	*	Addition of a << 6-aryl-4,5-dihydropyridazin-3(2H)-one >> extension to the N-alkyl group facilitates both enhancement of [[ PDE4 ]]-inhibitory activity and restoration of potent PDE3 inhibition.
455	INHIBITOR	*	Addition of a << 6-aryl-4,5-dihydropyridazin-3(2H)-one >> extension to the N-alkyl group facilitates both enhancement of PDE4-inhibitory activity and restoration of potent [[ PDE3 ]] inhibition.
456	INHIBITOR	*	Addition of a 6-aryl-4,5-dihydropyridazin-3(2H)-one extension to the << N >>-alkyl group facilitates both enhancement of [[ PDE4 ]]-inhibitory activity and restoration of potent PDE3 inhibition.
457	INHIBITOR	*	Addition of a 6-aryl-4,5-dihydropyridazin-3(2H)-one extension to the << N >>-alkyl group facilitates both enhancement of PDE4-inhibitory activity and restoration of potent [[ PDE3 ]] inhibition.
458	SUBSTRATE	*	Fumarate reductase (<< FRD >>) is the key enzyme in [[ fumarate ]] respiration induced by anaerobic growth of bacteria.
459	SUBSTRATE	*	<< Fumarate reductase >> (FRD) is the key enzyme in [[ fumarate ]] respiration induced by anaerobic growth of bacteria.
460	SUBSTRATE	*	The frdA gene coding for subunit A of FRD, and two control genes, << copA >> and copP associated with the export of [[ copper ]] out of H. pylori, were inactivated by insertion of the chloramphenicol acetyltransferase cassette into these individual genes.
461	SUBSTRATE	*	The frdA gene coding for subunit A of FRD, and two control genes, copA and << copP >> associated with the export of [[ copper ]] out of H. pylori, were inactivated by insertion of the chloramphenicol acetyltransferase cassette into these individual genes.
462	INHIBITOR	*	Given that << FRD >>, present in all H. pylori strains, is immunogenic in H. pylori -infected patients and H. pylori growth in vitro can be inhibited by three anthelmintics ([[ morantel ]], oxantel and thiabendazole), this enzyme could potentially be used both as a novel drug target as well as in the development of vaccines for H. pylori prevention and eradication.
463	INHIBITOR	*	Given that << FRD >>, present in all H. pylori strains, is immunogenic in H. pylori -infected patients and H. pylori growth in vitro can be inhibited by three anthelmintics (morantel, [[ oxantel ]] and thiabendazole), this enzyme could potentially be used both as a novel drug target as well as in the development of vaccines for H. pylori prevention and eradication.
464	INHIBITOR	*	Given that << FRD >>, present in all H. pylori strains, is immunogenic in H. pylori -infected patients and H. pylori growth in vitro can be inhibited by three anthelmintics (morantel, oxantel and [[ thiabendazole ]]), this enzyme could potentially be used both as a novel drug target as well as in the development of vaccines for H. pylori prevention and eradication.
465	PRODUCT-OF	*	To begin to examine whether these changes are mediated by alterations in gene expression for << tryptophan hydroxylase >> (TPH), the rate-limiting enzyme in [[ 5-HT ]] biosynthesis, we quantitated its mRNA levels by competitive reverse transcription-polymerase chain reaction (RT-PCR).
466	PRODUCT-OF	*	To begin to examine whether these changes are mediated by alterations in gene expression for tryptophan hydroxylase (<< TPH >>), the rate-limiting enzyme in [[ 5-HT ]] biosynthesis, we quantitated its mRNA levels by competitive reverse transcription-polymerase chain reaction (RT-PCR).
467	PRODUCT-OF	*	In contrast, there was little change in mRNA levels for << GTP cyclohydrolase I >> (GTPCH), the rate limiting enzyme in synthesis of the [[ tetrahydrobiopterin ]] (BH4), the obligate cofactor for TPH.
468	PRODUCT-OF	*	In contrast, there was little change in mRNA levels for GTP cyclohydrolase I (<< GTPCH >>), the rate limiting enzyme in synthesis of the [[ tetrahydrobiopterin ]] (BH4), the obligate cofactor for TPH.
469	PRODUCT-OF	*	In contrast, there was little change in mRNA levels for << GTP cyclohydrolase I >> (GTPCH), the rate limiting enzyme in synthesis of the tetrahydrobiopterin ([[ BH4 ]]), the obligate cofactor for TPH.
470	PRODUCT-OF	*	In contrast, there was little change in mRNA levels for GTP cyclohydrolase I (<< GTPCH >>), the rate limiting enzyme in synthesis of the tetrahydrobiopterin ([[ BH4 ]]), the obligate cofactor for TPH.
471	SUBSTRATE	*	In relation to zinc bioavailability, << α-CPPs >>, β-CPPs, α(s1)-CN(64-74)4P and β-CN(1-25)4P increased [[ zinc ]] uptake.
472	SUBSTRATE	*	In relation to zinc bioavailability, α-CPPs, << β-CPPs >>, α(s1)-CN(64-74)4P and β-CN(1-25)4P increased [[ zinc ]] uptake.
473	SUBSTRATE	*	In relation to zinc bioavailability, α-CPPs, β-CPPs, << α(s1)-CN >>(64-74)4P and β-CN(1-25)4P increased [[ zinc ]] uptake.
474	SUBSTRATE	*	In relation to zinc bioavailability, α-CPPs, β-CPPs, α(s1)-CN(64-74)4P and << β-CN >>(1-25)4P increased [[ zinc ]] uptake.
475	ACTIVATOR	*	In contrast to parenteral delivery of rBChE, which currently requires posttranslational modification for good plasma stability, an unmodified aer-rBChE pretreatment given 1-40h prior to >1 LD50 of aer-<< paraoxon >> (Px) was able to prevent inhibition of circulating [[ cholinesterase ]] in a dose-dependent manner.
476	SUBSTRATE	*	Next to << Glut-4 >>, the predominant protein influencing [[ glucose ]] metabolism is PPARα and γ whose expressions were also positively modulated.
477	INHIBITOR	*	Both the << 5 alpha-reductase >> inhibitor [[ finasteride ]] and alpha 1-adrenoceptor antagonists (e.g. alfuzosin, doxazosin, prazosin, tamsulosin and terazosin) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
478	ANTAGONIST	*	Both the 5 alpha-reductase inhibitor finasteride and << alpha 1-adrenoceptor >> antagonists (e.g. [[ alfuzosin ]], doxazosin, prazosin, tamsulosin and terazosin) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
479	ANTAGONIST	*	Both the 5 alpha-reductase inhibitor finasteride and << alpha 1-adrenoceptor >> antagonists (e.g. alfuzosin, [[ doxazosin ]], prazosin, tamsulosin and terazosin) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
480	ANTAGONIST	*	Both the 5 alpha-reductase inhibitor finasteride and << alpha 1-adrenoceptor >> antagonists (e.g. alfuzosin, doxazosin, [[ prazosin ]], tamsulosin and terazosin) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
481	ANTAGONIST	*	Both the 5 alpha-reductase inhibitor finasteride and << alpha 1-adrenoceptor >> antagonists (e.g. alfuzosin, doxazosin, prazosin, [[ tamsulosin ]] and terazosin) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
482	ANTAGONIST	*	Both the 5 alpha-reductase inhibitor finasteride and << alpha 1-adrenoceptor >> antagonists (e.g. alfuzosin, doxazosin, prazosin, tamsulosin and [[ terazosin ]]) have been recommended as appropriate treatment options for patients with lower urinary tract symptoms (LUTS) associated with benign prostatic obstruction (BPO), and their efficacy has been proven in several placebo-controlled trials.
483	ACTIVATOR	*	Central << 5-HT3 >> receptor stimulation by [[ m-CPBG ]] increases blood glucose in rats.
484	AGONIST	*	Injections of << m-CPBG >>, a selective [[ 5-HT3 ]] receptor agonist, induced a significant increase in blood glucose in non-stressed rats in both fasted and in fed states.
485	AGONIST	*	The hyperglycemic effect of << m-CPBG >> central administration was blocked by pretreatment with ondansetron, a specific [[ 5-HT3 ]] receptor antagonist, indicating that the effects here obtained with m-CPBG were a result of its interaction with 5-HT3 receptors.
486	INHIBITOR	*	<< 3'-R/S-Hydroxyvoacamine >>, a potent [[ acetylcholinesterase ]] inhibitor from Tabernaemontana divaricata.
487	INHIBITOR	*	Guided by the << acetylcholinesterase >> inhibiting activity, the [[ bisindole alkaloid ]] 3'-R/S-hydroxyvoacamine was isolated from a stem extract of Tabernaemontana divaricata, a plant used in Thailand in traditional rejuvenation remedies for improving the memory.
488	INHIBITOR	*	Guided by the << acetylcholinesterase >> inhibiting activity, the bisindole alkaloid [[ 3'-R/S-hydroxyvoacamine ]] was isolated from a stem extract of Tabernaemontana divaricata, a plant used in Thailand in traditional rejuvenation remedies for improving the memory.
489	INHIBITOR	*	<< α-Amino-α´-Halomethylketones >>: Synthetic Methodologies and Pharmaceutical Applications as [[ Serine and Cysteine Protease ]] Inhibitors.
490	SUBSTRATE	*	Introduction: 5-Lipoxygenase (<< 5-LO >>) is a crucial enzyme of the [[ arachidonic acid ]] (AA) cascade and catalyzes the formation of bioactive leukotrienes (LTs) with the help of FLAP, the 5-LO-activating protein.
491	SUBSTRATE	*	Introduction: << 5-Lipoxygenase >> (5-LO) is a crucial enzyme of the [[ arachidonic acid ]] (AA) cascade and catalyzes the formation of bioactive leukotrienes (LTs) with the help of FLAP, the 5-LO-activating protein.
492	SUBSTRATE	*	Using a transient heterologous cell expression system, we find that the transport activities of the << short OATP2B1 >> variant towards substrates [[ estrone sulfate ]] and rosuvastatin are similar to the well-characterized full length variant.
493	SUBSTRATE	*	Using a transient heterologous cell expression system, we find that the transport activities of the << short OATP2B1 >> variant towards substrates estrone sulfate and [[ rosuvastatin ]] are similar to the well-characterized full length variant.
494	ANTAGONIST	*	<< Memantine >> is an uncompetitive (channel blocking) [[ NMDA receptor ]] antagonist.
495	ANTAGONIST	*	Like other << NMDA receptor >> antagonists, [[ memantine ]] at high concentrations can inhibit mechanisms of synaptic plasticity that are believed to underlie learning and memory.
496	INHIBITOR	*	Blockade of << NMDA receptors >> by [[ memantine ]] could theoretically confer disease-modifying activity in AD by inhibiting the "weak" NMDA receptor-dependent excitotoxicity that has been hypothesized to play a role in the progressive neuronal loss that underlies the evolving dementia.
497	INHIBITOR	*	Blockade of NMDA receptors by << memantine >> could theoretically confer disease-modifying activity in AD by inhibiting the "weak" [[ NMDA receptor ]]-dependent excitotoxicity that has been hypothesized to play a role in the progressive neuronal loss that underlies the evolving dementia.
498	DOWNREGULATOR	*	Moreover, recent in vitro studies suggest that << memantine >> abrogates [[ beta-amyloid ]] (Abeta) toxicity and possibly inhibits Abeta production.
499	DOWNREGULATOR	*	Moreover, recent in vitro studies suggest that << memantine >> abrogates beta-amyloid ([[ Abeta ]]) toxicity and possibly inhibits Abeta production.
500	INDIRECT-DOWNREGULATOR	*	Moreover, recent in vitro studies suggest that << memantine >> abrogates beta-amyloid (Abeta) toxicity and possibly inhibits [[ Abeta ]] production.
501	ANTAGONIST	*	Considerable attention has focused on the investigation of theories to explain the better tolerability of << memantine >> over other [[ NMDA receptor ]] antagonists, particularly those that act by a similar channel blocking mechanism such as dissociative anesthetic-like agents (phencyclidine, ketamine, MK-801).
502	SUBSTRATE	*	The concomitantly administered effects of << rifampicin >> on other drugs can result in their altered metabolism or transportation that are metabolised by cytochromes P450 or transported by [[ p-glycoprotein ]] in the gastrointestinal tract and liver.
503	SUBSTRATE	*	The concomitantly administered effects of << rifampicin >> on other drugs can result in their altered metabolism or transportation that are metabolised by [[ cytochromes P450 ]] or transported by p-glycoprotein in the gastrointestinal tract and liver.
504	ACTIVATOR	*	In general, rifampicin can act on a pattern: << rifampicin >> activates the [[ nuclear pregnane X receptor ]] that in turn affects cytochromes P450, glucuronosyltransferases and p-glycoprotein activities.
505	AGONIST-ACTIVATOR	*	In general, << rifampicin >> can act on a pattern: rifampicin activates the [[ nuclear pregnane X receptor ]] that in turn affects cytochromes P450, glucuronosyltransferases and p-glycoprotein activities.
506	INHIBITOR	*	We describe here the isolation and biochemical characterization of the marine natural << sesquiterpene >> palinurin as a [[ GSK-3β ]] inhibitor.
507	INHIBITOR	*	We describe here the isolation and biochemical characterization of the marine natural sesquiterpene << palinurin >> as a [[ GSK-3β ]] inhibitor.
508	INHIBITOR	*	Experimental studies performed for characterizing the inhibitory mechanism indicate that << GSK-3β >> inhibition by [[ palinurin ]] cannot be competed out by ATP nor peptide substrate.
509	INHIBITOR	*	Moreover, molecular dynamics simulations have identified an allosteric mechanism by which binding of << palinurin >> leads to [[ GSK-3β ]] inhibition.
510	PRODUCT-OF	*	<< Cyclooxygenase(COX)-2 >>-derived [[ prostanoids ]] can influence several processes that are linked to carcinogenesis.
511	INDIRECT-UPREGULATOR	*	Platelet-induced COX-2-dependent PGE2 synthesis in HT29 cells was involved in downregulation of << p21 >>(WAF1/CIP1) and upregulation of cyclinB1, since these effects were prevented by [[ rofecoxib ]](a selective COX-2 inhibitor) and rescued by exogenous PGE2.
512	INDIRECT-UPREGULATOR	*	Platelet-induced COX-2-dependent PGE2 synthesis in HT29 cells was involved in downregulation of p21(<< WAF1 >>/CIP1) and upregulation of cyclinB1, since these effects were prevented by [[ rofecoxib ]](a selective COX-2 inhibitor) and rescued by exogenous PGE2.
513	INDIRECT-UPREGULATOR	*	Platelet-induced COX-2-dependent PGE2 synthesis in HT29 cells was involved in downregulation of p21(WAF1/<< CIP1 >>) and upregulation of cyclinB1, since these effects were prevented by [[ rofecoxib ]](a selective COX-2 inhibitor) and rescued by exogenous PGE2.
514	INDIRECT-DOWNREGULATOR	*	Platelet-induced COX-2-dependent PGE2 synthesis in HT29 cells was involved in downregulation of p21(WAF1/CIP1) and upregulation of << cyclinB1 >>, since these effects were prevented by [[ rofecoxib ]](a selective COX-2 inhibitor) and rescued by exogenous PGE2.
515	INHIBITOR	*	Platelet-induced COX-2-dependent PGE2 synthesis in HT29 cells was involved in downregulation of p21(WAF1/CIP1) and upregulation of cyclinB1, since these effects were prevented by << rofecoxib >>(a selective [[ COX-2 ]] inhibitor) and rescued by exogenous PGE2.
516	PRODUCT-OF	*	Platelet-induced << COX-2 >>-dependent [[ PGE2 ]] synthesis in HT29 cells was involved in downregulation of p21(WAF1/CIP1) and upregulation of cyclinB1, since these effects were prevented by rofecoxib(a selective COX-2 inhibitor) and rescued by exogenous PGE2.
517	AGONIST	*	Previous studies demonstrated that the << Group III mGlu receptor >>-selective orthosteric agonist, [[ LSP1-2111 ]] produced anxiolytic- but not antidepressant-like effects upon peripheral administration.
518	INHIBITOR	*	The anti-hyperthermic effect of Lu AF21934 (5 mg/kg) in the SIH test was inhibited by the benzodiazepine receptor antagonist flumazenil (10 mg/kg) and was not serotonin-dependent, as it persisted in serotonin-deficient mice and upon blockade of either << 5-HT(1A) >> receptors by [[ WAY100635 ]], or 5-HT(2A/2C) receptors by ritanserin.
519	INHIBITOR	*	The anti-hyperthermic effect of Lu AF21934 (5 mg/kg) in the SIH test was inhibited by the benzodiazepine receptor antagonist flumazenil (10 mg/kg) and was not serotonin-dependent, as it persisted in serotonin-deficient mice and upon blockade of either 5-HT(1A) receptors by WAY100635, or << 5-HT(2A/2C) >> receptors by [[ ritanserin ]].
520	ANTAGONIST	*	The anti-hyperthermic effect of Lu AF21934 (5 mg/kg) in the SIH test was inhibited by the << benzodiazepine receptor >> antagonist [[ flumazenil ]] (10 mg/kg) and was not serotonin-dependent, as it persisted in serotonin-deficient mice and upon blockade of either 5-HT(1A) receptors by WAY100635, or 5-HT(2A/2C) receptors by ritanserin.
521	SUBSTRATE	*	Catalytic-site affinities for cGMP, vardenafil, sildenafil, << tadalafil >>, or 3-isobutyl-1-methylxanthine (IBMX) were respectively weakened 14-, 123-, 30-, 51-, and 43-fold for Y612A; 63-, 511-, 43-, 95- and 61-fold for [[ Q817A ]]; and 59-, 448-, 71-, 137-, and 93-fold for F820A.
522	ACTIVATOR	*	<< Allicin >> treatment showed reduced production of pro-inflammatory cytokines and NO and increased [[ HO-1 ]] activity.
523	INDIRECT-DOWNREGULATOR	*	<< Allicin >> treatment showed reduced production of pro-inflammatory [[ cytokines ]] and NO and increased HO-1 activity.
524	ACTIVATOR	*	Recently, it has been shown that the activation of particular << T2R >> bitter taste receptors is partially involved with the bitter aftertaste sensation of [[ saccharin ]] and acesulfame-K.
525	ACTIVATOR	*	Recently, it has been shown that the activation of particular << T2R >> bitter taste receptors is partially involved with the bitter aftertaste sensation of saccharin and [[ acesulfame-K ]].
526	ACTIVATOR	*	We also found that << TRPV1 >> receptors are activated by [[ CuSO(4) ]], ZnSO(4), and FeSO(4), three salts known to produce a metallic taste sensation.
527	ACTIVATOR	*	We also found that << TRPV1 >> receptors are activated by CuSO(4), [[ ZnSO(4) ]], and FeSO(4), three salts known to produce a metallic taste sensation.
528	ACTIVATOR	*	We also found that << TRPV1 >> receptors are activated by CuSO(4), ZnSO(4), and [[ FeSO(4) ]], three salts known to produce a metallic taste sensation.
529	INHIBITOR	*	<< 2-Arylpropionic >> CXC chemokine receptor 1 (CXCR1) ligands as novel noncompetitive [[ CXCL8 ]] inhibitors.
530	INHIBITOR	*	<< (R)-Ketoprofen >> (1) was previously reported to be a potent and specific noncompetitive inhibitor of [[ CXCL8 ]]-induced human PMNs chemotaxis.
531	INHIBITOR	*	Role of organic cation/carnitine transporter 1 in uptake of << phenformin >> and inhibitory effect on [[ complex I ]] respiration in mitochondria.
532	SUBSTRATE	*	Role of << organic cation/carnitine transporter 1 >> in uptake of [[ phenformin ]] and inhibitory effect on complex I respiration in mitochondria.
533	INHIBITOR	*	<< Phenformin >> causes lactic acidosis in clinical situations due to inhibition of [[ mitochondrial respiratory chain complex I ]].
534	INHIBITOR	*	In this study, uptake of phenformin and [(14)C]tetraethylammonium (TEA) and << complex I >> inhibition by [[ phenformin ]] were examined in isolated liver and heart mitochondria.
535	INHIBITOR	*	Inhibition by << phenformin >> of oxygen consumption via [[ complex I ]] respiration in isolated rat liver mitochondria was greater than that in heart mitochondria, whereas inhibitory effect of phenformin on complex I respiration was similar in inside-out structured submitochondrial particles prepared from rat livers and hearts.
536	INHIBITOR	*	Inhibition by phenformin of oxygen consumption via complex I respiration in isolated rat liver mitochondria was greater than that in heart mitochondria, whereas inhibitory effect of << phenformin >> on [[ complex I ]] respiration was similar in inside-out structured submitochondrial particles prepared from rat livers and hearts.
537	INHIBITOR	*	These observations suggest that uptake of << phenformin >> into liver mitochondria is at least partly mediated by OCTN1 and functionally relevant to its inhibition potential of [[ complex I ]] respiration.
538	SUBSTRATE	*	These observations suggest that uptake of << phenformin >> into liver mitochondria is at least partly mediated by [[ OCTN1 ]] and functionally relevant to its inhibition potential of complex I respiration.
539	INHIBITOR	*	A series of << xanthine >> derivatives in which a methylene was inserted at position 8 of xanthine scaffold was synthesized and evaluated as inhibitors of [[ dipeptidyl peptidase 4 ]] (DPP-4) for the treatment of type 2 diabetes.
540	INHIBITOR	*	A series of << xanthine >> derivatives in which a methylene was inserted at position 8 of xanthine scaffold was synthesized and evaluated as inhibitors of dipeptidyl peptidase 4 ([[ DPP-4 ]]) for the treatment of type 2 diabetes.
541	INHIBITOR	*	A series of xanthine derivatives in which a methylene was inserted at position 8 of << xanthine >> scaffold was synthesized and evaluated as inhibitors of [[ dipeptidyl peptidase 4 ]] (DPP-4) for the treatment of type 2 diabetes.
542	INHIBITOR	*	A series of xanthine derivatives in which a methylene was inserted at position 8 of << xanthine >> scaffold was synthesized and evaluated as inhibitors of dipeptidyl peptidase 4 ([[ DPP-4 ]]) for the treatment of type 2 diabetes.
543	ANTAGONIST	*	The animals were divided into thirteen groups (n=4 each) receiving an i.v. bolus injection of, either physiological saline (0.3 ml/kg; control), or the antagonists << SB224289 >> (300 microg/kg; [[ 5-HT1B ]]), BRL15572 (300 microg/kg; 5-HT1D), rauwolscine (300 microg/kg; alpha2), SB224289 + BRL15572 (300 microg/kg each), SB224289 + rauwolscine (300 microg/kg each), BRL15572 + rauwolscine (300 microg/kg each), rauwolscine (300 microg/kg) + prazosin (100 microg/kg; alpha1), SB224289 (300 microg/kg) + prazosin (100 microg/kg), SB224289 (300 microg/kg) + rauwolscine (300 microg/kg) + prazosin (100 microg/kg), SB224289 (300 microg/kg) + prazosin (100 microg/kg) + BRL44408 (1,000 microg/kg; alpha2A), SB224289 (300 microg/kg) + prazosin (100 microg/kg)+ imiloxan (1,000 microg/kg; alpha2B), or SB224289 (300 microg/kg) + prazosin (100 microg/kg) + MK912 (300 microg/kg; alpha2C).
